exclude_patterns
[]
9,5,78,3,10,"CHSAdaptorFactory::shouldSkipLicenseCheck@467-476@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::shouldSkipLicenseCheck","CHSAdaptorFactory::shouldSkipLicenseCheck( AppInfo . App currentApp , String hostAppli , String featureId)",467,476
13,4,75,2,14,"CHSAdaptorFactory::checkOutLicense@478-491@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::checkOutLicense","CHSAdaptorFactory::checkOutLicense( Integer key , String featureName)",478,491
25,5,192,3,28,"CHSAdaptorFactory::unlicensed@493-520@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::unlicensed","CHSAdaptorFactory::unlicensed( String featureId , String featureNLSName , String hostAppli)",493,520
6,2,19,0,6,"CHSAdaptorFactory::clearFeatureLicenseCache@522-527@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::clearFeatureLicenseCache","CHSAdaptorFactory::clearFeatureLicenseCache()",522,527
32,7,261,4,37,"CHSAdaptorFactory::unlicensedApps@529-565@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::unlicensedApps","CHSAdaptorFactory::unlicensedApps( String featureId , String featureNLSName , String licApplis , String unlicApplis)",529,565
11,2,90,3,28,"CHSAdaptorFactory::unauthorized@567-594@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::unauthorized","CHSAdaptorFactory::unauthorized( String featureId , String featureNLSName , String hostAppli)",567,594
27,6,145,5,35,"CHSAdaptorFactory::loadAdaptor@596-630@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::loadAdaptor","CHSAdaptorFactory::loadAdaptor( String iFormatJar , String iClassName , int iPluginCount , String [ ] iPluginApplis , String [ ] iPluginClasses)",596,630
11,2,45,2,12,"CHSAdaptorFactory::getAdaptorClass@632-643@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getAdaptorClass","CHSAdaptorFactory::getAdaptorClass( @ NotNull String formatJarName , @ NotNull String className)",632,643
15,3,58,1,17,"CHSAdaptorFactory::getAdaptorClassLoader@654-670@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getAdaptorClassLoader","CHSAdaptorFactory::getAdaptorClassLoader( @ NotNull String formatJarName)",654,670
5,1,19,1,5,"CHSAdaptorFactory::getClassLoaderFromMap@672-676@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::getClassLoaderFromMap","CHSAdaptorFactory::getClassLoaderFromMap( @ NotNull String formatJarName)",672,676
6,1,23,2,6,"CHSAdaptorFactory::registerAdaptorClassLoader@679-684@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::registerAdaptorClassLoader","CHSAdaptorFactory::registerAdaptorClassLoader( @ NotNull String formatJarName , @ NotNull ClassLoader classLoader)",679,684
30,6,152,1,33,"CHSAdaptorFactory::createNewMGClassLoaderForFormat@688-720@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::createNewMGClassLoaderForFormat","CHSAdaptorFactory::createNewMGClassLoaderForFormat( String iFormatJar)",688,720
48,12,343,1,53,"CHSAdaptorFactory::crateEDXMGClassLoader@722-774@cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","cbridges_src/src/impl/src/chs/bridges/adaptors/CHSAdaptorFactory.java","CHSAdaptorFactory::crateEDXMGClassLoader","CHSAdaptorFactory::crateEDXMGClassLoader( String iFormatJar)",722,774
